title,loan_status,title
The Helper,Fully Paid,1
The House Loan,Fully Paid,1
"The JPA ""Hey Debt, Outta My Way"" Plan",Fully Paid,1
The Jeep,Fully Paid,1
The Journey,Fully Paid,1
The Journey Begins on Two Wheels,Fully Paid,1
The Last Help,Fully Paid,1
The Last Loan,Fully Paid,1
The Last Stand,Charged Off,1
The Life Changer,Fully Paid,1
The Light At The End of the Tunnel,Fully Paid,1
The Lisa Fund,Fully Paid,1
The Loan,Fully Paid,4
The Loan to Becoming Debt Free,Fully Paid,1
The Lump Sum ,Fully Paid,1
The Meadows,Fully Paid,1
The Monkey Off My Back.,Fully Paid,1
The Most of Things,Fully Paid,1
The Music Aquarium,Charged Off,1
The New Loan,Fully Paid,1
The One & Only,Fully Paid,1
The Other Side,Fully Paid,1
The Pay Off,Fully Paid,1
The Payment Plan,Fully Paid,1
The Payoff,Fully Paid,2
The Perfect Engagement Ring,Fully Paid,1
The Remodel that Keeps on Giving!,Fully Paid,1
The Renew You loan,Fully Paid,1
The Right Way,Charged Off,1
The Stock Loan,Fully Paid,1
The Summer Pay Down Project,Fully Paid,1
The Tax Man Cometh,Charged Off,1
The Temp Loan,Fully Paid,1
The Ticket,Fully Paid,1
The Trees,Fully Paid,1
The Upfront Loan,Charged Off,1
The Wedding fund,Fully Paid,1
The Wine Barrel upstart,Fully Paid,1
The Wright Team,Fully Paid,1
The acquisition,Fully Paid,1
The beginning,Fully Paid,1
The big move,Charged Off,1
The consolidator,Fully Paid,1
The end of Credit Cards,Fully Paid,1
The end of insanity,Fully Paid,1
The first step to freedom,Fully Paid,1
The last and only one,Fully Paid,1
The light,Fully Paid,1
The lower my stress loan,Charged Off,1
The major purchase,Fully Paid,1
The mama of all debt consolidation loans,Charged Off,1
The one,Fully Paid,1
The trumpet shall sound,Fully Paid,1
The wise thing to do,Fully Paid,1
TheRing,Fully Paid,1
Theadro's Cash,Fully Paid,1
Therapy Swim Spa,Fully Paid,1
There's No Place Like Home,Fully Paid,1
They rate-jacked me,Fully Paid,1
Third Vehicle Loan,Fully Paid,1
This Loan will cut my payment in HALF!,Fully Paid,1
This is it!!!!,Fully Paid,1
Thomas Consolidation Loan,Fully Paid,1
Thomas Crawford,Fully Paid,1
Thomas Loan,Fully Paid,2
Three Long Years,Fully Paid,1
Three Texas Trips,Fully Paid,1
Three Years to Free,Charged Off,1
Three and Debt Free!!!,Fully Paid,1
Three lovely acres with nice house,Fully Paid,1
Three years to go,Fully Paid,1
Three-Year Plan,Fully Paid,1
Throw me a rope!,Fully Paid,1
Thunderbird 62,Fully Paid,1
Tickets Advertising,Fully Paid,1
Tictok24,Charged Off,1
Tiff car loan,Fully Paid,1
Tigers,Charged Off,1
Tight funds loan,Fully Paid,1
Tightening It Up in 2010,Fully Paid,1
Tim,Fully Paid,1
Tim Lending Club Loan,Fully Paid,1
Tim loan,Fully Paid,1
Tim's Consolidation,Fully Paid,1
Tim's Credit Card refinance,Charged Off,1
Tim's Debt Loan,Fully Paid,1
Tim's Loan,Fully Paid,2
Tim's New Start,Fully Paid,1
Timber Investment,Fully Paid,1
Timber Land Improvements,Fully Paid,1
Time Share,Fully Paid,4
Time Share 1,Fully Paid,1
Time Share Loan,Fully Paid,1
Time Share Lower Interest Loan,Fully Paid,1
Time Share Payoff,Fully Paid,1
Time Share Purchase,Fully Paid,1
Time To Get The Finances In Order!,Fully Paid,1
Time Warner,Fully Paid,1
Time for Freedom - Debt Consolidation Loan,Fully Paid,1
Time for Upgrades ,Fully Paid,1
Time for an upgrade :),Fully Paid,1
Time saver loan,Fully Paid,1
Time to Consolidate!,Fully Paid,1
Time to Grow,Fully Paid,1
Time to Make Some Good Decisions,Fully Paid,1
Time to Pay Off My Credit Cards!,Charged Off,1
Time to Shine 2010,Fully Paid,1
Time to Spruce up for SPRING!!,Fully Paid,1
Time to be DEBT FREE,Fully Paid,1
Time to be Debt Free ...,Fully Paid,1
Time to consolidate and leave ridiculous creditors in the dust,Fully Paid,1
Time to ditch some bad debt,Fully Paid,1
"Time to expand, I can afford the payment.",Fully Paid,1
Time to get back to basics,Fully Paid,1
Time to get credit card debt free,Fully Paid,1
Time to get out of debt for Jonathan,Charged Off,1
Time to modernize my kitchen!,Fully Paid,1
Time to move,Fully Paid,1
Time to paint the exterior!,Fully Paid,1
Time to pay down my credit card debt.,Fully Paid,1
Time to put the horse before the cart,Fully Paid,1
Times2,Charged Off,1
Timeshare,Fully Paid,4
Timeshare Debt/Bill Consolidation,Charged Off,1
Timeshare Loan,Fully Paid,1
Timeshare Payoff,Fully Paid,2
Timeshare loan,Fully Paid,1
Timmy Consolidation Loan,Fully Paid,1
Timothy ,Charged Off,1
Tinei,Fully Paid,1
Tire Business Expansion,Fully Paid,1
Tired of Banks,Fully Paid,1
Tired of C.C. Companies getting rich,Charged Off,1
Tired of Credit Cards,Fully Paid,1
Tired of Credit Companies,Fully Paid,1
Tired of High Rates,Fully Paid,1
Tired of Paying Credit Card Corporations,Fully Paid,1
Tired of crazy credit car interest rates,Fully Paid,1
Tired of credit card interest,Charged Off,1
Tired of credit crunch!,Fully Paid,1
Tires,Fully Paid,1
Titanium loan,Fully Paid,1
Title-HI,Fully Paid,1
Tito5000,Fully Paid,1
To Be Free,Fully Paid,1
To Hell With Dept,Fully Paid,1
To Invest In Lending Club Notes,Fully Paid,1
To Invest in Lending Club notes,Fully Paid,1
"To Me, Please Lend.  Profit, You Will.",Fully Paid,1
To Pay Off A High Interest Credit Card,Fully Paid,1
To Pay Off High Interest Credit Cards,Fully Paid,1
To Pay off credit card debt,Charged Off,1
To Promote Global Business Pages,Charged Off,1
To The End of Credit Card Debt...,Fully Paid,1
To assist in debt reduction,Fully Paid,1
To be Free and Clear of Debt,Fully Paid,1
To be free from high interest rate,Fully Paid,1
To be rewarded with reasonable terms...,Charged Off,1
To become a partner for a NightClub Thanks,Charged Off,1
To better my life: debt consolidation,Charged Off,1
To buy a Quad,Fully Paid,1
To combine my bills,Charged Off,1
To consolidate credit card debt.,Fully Paid,1
"To consolidate credit cards,",Charged Off,1
To finance tax payments,Fully Paid,1
To get over the hump,Fully Paid,1
To heck with Credit Cards - you get my interest!,Fully Paid,1
To help consolidate debts,Charged Off,1
To help my brother ,Fully Paid,1
To import beauty supplies from CHINA,Fully Paid,1
To live and die debt free,Fully Paid,1
To lower my Intrest Rate,Fully Paid,1
To make a house a home,Fully Paid,1
To manage debt in a more efficient way,Fully Paid,1
To pay credit card balance,Charged Off,1
To pay down debt and assist recent move ,Fully Paid,1
To pay of all debt,Fully Paid,1
To pay off a credit card ,Fully Paid,1
To pay off balloon payments due,Charged Off,1
To pay off my debt finally,Fully Paid,1
To pay off the credit card loan,Fully Paid,1
To payoff miscellenous debts,Charged Off,1
To purchase computer & pay bills,Fully Paid,1
To rent out basement & getting my CPA,Charged Off,1
To rid of my credit debt :( 11K,Fully Paid,1
To save money on gas.,Charged Off,1
To settle a business merchant Account,Fully Paid,1
To start a bead business,Fully Paid,1
Toby's Truck,Fully Paid,1
Todd,Fully Paid,1
Todd pay it down,Fully Paid,1
Todd's Loan,Charged Off,1
Todd's loan,Fully Paid,1
Todds-zero-chase-plan,Fully Paid,1
Tofiga7,Fully Paid,1
Tom personal account,Fully Paid,1
Tom's Loan,Fully Paid,1
Tom's personal loan,Fully Paid,1
Tom2010,Fully Paid,1
Tommie's Loan,Fully Paid,1
Tommy,Fully Paid,1
Toms Loan,Fully Paid,1
Toni's Loan,Fully Paid,1
Tonry's,Charged Off,1
Tony,Fully Paid,2
Tony's CC consolidation,Fully Paid,1
Tony's Loan,Fully Paid,1
Tonya's Loan,Fully Paid,1
Toolbox,Fully Paid,1
Tools & Materials for Success,Fully Paid,1
Tools for Job and New Heat & Air Hou,Fully Paid,1
Tools for work,Fully Paid,2
Tori's First Home Improvement,Fully Paid,1
Total Control,Fully Paid,1
Total Debt Consolidation,Charged Off,1
Total Debt Consolidation,Fully Paid,2
Total Immersion Education in Japan,Fully Paid,1
Totally Debt Free,Fully Paid,1
Totally in debt,Fully Paid,1
Toward's college tuition,Fully Paid,1
Town and Country,Fully Paid,1
Town and Country Minivan,Fully Paid,1
Townhouse,Fully Paid,1
Toxic Debt Payoff,Fully Paid,1
Toxic credit card loan,Fully Paid,1
Toy Car,Fully Paid,1
Toyota,Charged Off,1
Toyota Car Loan,Fully Paid,1
Toyota Celica,Fully Paid,1
Toyota Loan,Fully Paid,1
Toyota Tacoma,Fully Paid,1
Tracey needs to save money!,Fully Paid,1
Track Toy,Fully Paid,1
Track bike,Fully Paid,1
Track/Fun Car Loan,Charged Off,1
Tractor,Fully Paid,2
Tractor Loan,Fully Paid,1
Tractor Purchase,Fully Paid,1
Tractor cash,Fully Paid,1
Tracy,Fully Paid,1
Tracy and Andrew,Fully Paid,1
Tracy&Andrew,Fully Paid,1
Trade High APR for Lower APR,Fully Paid,1
Trade Show and Marketing,Fully Paid,1
Trade-up in diamond ring,Fully Paid,1
Trading business,Charged Off,1
Trading one debt for another,Fully Paid,1
Trail-Light camper,Fully Paid,1
Trailblazer pay off,Fully Paid,1
Trailer,Fully Paid,3
Trailer Loan,Fully Paid,1
Trailer Purchase,Fully Paid,1
Trailer loan,Charged Off,1
Trailer loan,Fully Paid,1
Trailmanor,Fully Paid,1
Trails,Fully Paid,1
Training,Charged Off,1
Training And Certify,Charged Off,1
Trans Am,Fully Paid,1
Transfer Ownership of My Boat,Fully Paid,1
Transfer Personal Loan,Fully Paid,1
Transfer high interest CC to Lending Clu,Fully Paid,1
Transition,Fully Paid,1
Transition Resource,Fully Paid,1
Transition loan due to divorce,Fully Paid,1
Transmission,Fully Paid,1
Transmission Rebuild Loan,Fully Paid,1
Transportation Business,Charged Off,1
Transportation Needs,Fully Paid,1
Transportation Transition to New Job,Charged Off,1
Transportation needs,Fully Paid,1
Travel,Charged Off,1
Travel,Fully Paid,2
Travel Expenses,Fully Paid,1
Travel Loan,Fully Paid,1
Travel Loan to Visit Grandfather,Fully Paid,1
Travel Resorts of America,Fully Paid,3
Travel Resorts of America TNC15,Fully Paid,1
Travel Resorts of America TNC17,Fully Paid,1
Travel Resorts of America TNC23,Fully Paid,1
Travel Resorts of America TNC27,Fully Paid,1
Travel Resorts of America TNC30,Charged Off,1
Travel Trailer,Fully Paid,3
Travel Trailer - Seeing the Sites,Fully Paid,1
Travel Trlr,Charged Off,1
Travel to Meet Fiances' Family in Bulgaria And Consolidate Some Debt,Fully Paid,1
Travels in Europe,Charged Off,1
Tray Engagement Ring,Fully Paid,1
Treading Water,Fully Paid,1
Treatment Facility Boarding School,Fully Paid,1
Tree Removal Loan,Fully Paid,1
Trees,Fully Paid,1
Trevor Debt Consolidation Loan,Fully Paid,1
Trial Loan,Fully Paid,1
Triathlete,Fully Paid,1
Triathlon,Fully Paid,1
Tridiva,Charged Off,1
Tried and True,Fully Paid,1
Trim and Gutter loan,Fully Paid,1
Trim down the credit cards.,Charged Off,1
Triniplace1,Fully Paid,1
Trip Back Home,Fully Paid,1
Trip Loan,Fully Paid,1
Trip for family travel to India,Fully Paid,1
Trip to Paris,Fully Paid,1
Triple thread business loan,Fully Paid,1
TripleFreedom,Fully Paid,1
TrishLoan,Fully Paid,1
Trissmasters,Fully Paid,1
Triumph,Fully Paid,3
Triumph Bobber,Fully Paid,1
Triumph Bonneville,Fully Paid,1
Triumph Loan,Fully Paid,1
Triumph Motorcycle Purchase,Fully Paid,1
Tropic Breeze,Fully Paid,1
Troy,Fully Paid,1
Troy Personal Loan,Fully Paid,1
Truck,Charged Off,1
Truck,Fully Paid,11
Truck & Trailer,Fully Paid,1
Truck Loan,Charged Off,1
Truck Loan,Fully Paid,9
Truck Payoff,Fully Paid,2
Truck Purchase,Fully Paid,1
Truck Repair,Fully Paid,1
Truck Repair & Consolidation,Charged Off,1
Truck Transmission,Fully Paid,1
Truck loan,Charged Off,1
Truck loan,Fully Paid,6
Truck repair,Charged Off,1
Truck repayment,Fully Paid,1
Truck/Closing Cost,Fully Paid,1
Trucking,Charged Off,1
Trucking,Fully Paid,1
Trucking Loan,Charged Off,1
"Trucking investment, 60-day profit",Fully Paid,1
Trunk Monkey,Fully Paid,1
Trust,Charged Off,1
TrustingOthers,Fully Paid,1
"Trustworthy, solid opportunity",Charged Off,1
Try #2,Fully Paid,1
Trying My Best,Fully Paid,1
Trying P2P Borrowing,Fully Paid,1
Trying To Go 100% Solar Energy,Fully Paid,1
Trying To Live,Fully Paid,1
Trying to Afford the Dream,Fully Paid,1
Trying to Avoid Paying PMI on New Home,Fully Paid,1
Trying to Eliminate College Debt,Fully Paid,1
Trying to Get Away From BAD CREDIT CARD!,Fully Paid,1
Trying to Get out of Debt!,Fully Paid,1
Trying to become debt free,Fully Paid,1
"Trying to build a future, consolidating credit cards",Fully Paid,1
Trying to consolidate ,Fully Paid,1
Trying to consolidate debt,Fully Paid,1
Trying to consolidate debt.,Fully Paid,1
Trying to consolidate higher debts,Charged Off,1
Trying to dig out of debt! I'm drowning!,Fully Paid,1
Trying to eliminate credit card debt,Fully Paid,1
Trying to expand my business,Fully Paid,1
Trying to finish paying for trip home.,Fully Paid,1
Trying to get a new PC,Fully Paid,1
Trying to get back on track....,Fully Paid,1
Trying to get debt free,Fully Paid,1
Trying to get organized to start a family...,Fully Paid,1
Trying to get out of Debt,Fully Paid,1
Trying to get out of debt,Fully Paid,1
Trying to get someone to BUY MY HOUSE!,Fully Paid,1
Trying to get things in order,Fully Paid,1
Trying to make Life a little easier,Fully Paid,1
Trying to make life easier,Charged Off,1
Trying to move out of parents' house!,Fully Paid,1
Trying to pay off high interest cards,Fully Paid,1
Trying to save money.,Fully Paid,1
Trying to take care debt once and for al,Charged Off,1
Tucker Dr. Bills,Fully Paid,1
Tucson load,Fully Paid,1
Tuff Luv,Fully Paid,1
Tuition,Charged Off,1
Tuition,Fully Paid,1
Tuition ,Fully Paid,1
Tuition Payback Loan,Fully Paid,1
Tuition and Books,Fully Paid,1
Tuition and Credit Card Loan,Fully Paid,1
"Tuition charged to Credit Card, APR high",Fully Paid,1
Tuition for Grad School,Fully Paid,1
Tuition for Roosevelt University,Fully Paid,1
Tuition for fall,Fully Paid,1
Tuition loan,Fully Paid,1
Turbo,Fully Paid,1
Turchihelp,Fully Paid,1
Turn Executives into Solopreneurs,Fully Paid,1
Turn bank greed into your profit.,Fully Paid,1
Turning my life around,Fully Paid,1
Tution for Professional Development Course,Fully Paid,1
Twenty Eleven Debt Consolidation,Fully Paid,1
Twilight Zone Pinball Machine,Fully Paid,1
Twinkie,Fully Paid,1
Two For One,Fully Paid,1
Two Front Teeth,Charged Off,1
Two Jobs/Solid Work History,Charged Off,1
"Two birds, one stone",Fully Paid,1
Two credit cards consolidation,Fully Paid,1
Two loans into one! Lower Interest Rate!,Charged Off,1
Two wheels are better than four!,Fully Paid,1
Tying the Knot!,Fully Paid,1
Tying the knot,Charged Off,1
Tying the knot (but don't need alot)!,Fully Paid,1
Tyler,Fully Paid,1
Tyler's Bill Consolidation,Fully Paid,1
TylersTractor,Fully Paid,1
Tysons Loan,Fully Paid,1
UIC loan ,Charged Off,1
UK debt,Fully Paid,1
UK to US Relo,Fully Paid,1
UNCLE SAM,Fully Paid,1
UNDER CONTROL,Charged Off,1
UPromise & CitiFinancial Debt,Fully Paid,1
US Bank Full,Fully Paid,1
US Bank line of Credit,Fully Paid,1
US CBP,Fully Paid,1
USAIRWAYS,Fully Paid,1
USC Pharmacy School,Charged Off,1
USDebt,Fully Paid,1
USED CAR PURCHASE,Fully Paid,1
USED CAR/DEBT CONSOLIDATION,Charged Off,1
USMC Veteran,Fully Paid,1
USPS Supervisors DC,Fully Paid,1
USRNsuccess,Charged Off,1
USbank Credit Card Payoff,Fully Paid,1
UTV,Fully Paid,1
UU,Fully Paid,1
Ultimate loan,Fully Paid,1
Unbranded Gasoline first load loan,Fully Paid,1
Uncle Sam,Fully Paid,2
Undergraduate Educational Student Loan,Fully Paid,1
Underground T-Shirt Printing Business,Fully Paid,1
Unepected expense,Fully Paid,1
Unexpected ,Fully Paid,1
Unexpected Bill Expense,Fully Paid,1
Unexpected Debt!,Fully Paid,1
Unexpected Emergency,Fully Paid,1
Unexpected Expense,Charged Off,1
Unexpected Expense,Fully Paid,1
Unexpected Expense Loan,Fully Paid,1
Unexpected Expenses,Fully Paid,5
Unexpected Home Repairs,Fully Paid,1
Unexpected Illness,Fully Paid,1
Unexpected Legal Fees,Fully Paid,1
Unexpected Legal Fees-Short Term,Fully Paid,1
Unexpected Medical Expenses,Fully Paid,2
Unexpected Personal Expenses,Charged Off,1
Unexpected bill,Fully Paid,1
Unexpected bills,Fully Paid,1
Unexpected car repairs,Fully Paid,1
Unexpected expense,Fully Paid,1
Unforeseen Expenses,Fully Paid,1
Unforseen expenses,Fully Paid,1
Unimog,Fully Paid,1
Union 36,Fully Paid,1
Unique,Fully Paid,1
Unique business opportunity that I canât pass onâ¦,Charged Off,1
Universal,Fully Paid,2
University essentials,Fully Paid,1
Unjustified Credit Card Interest Rate Increase!,Fully Paid,1
Unknown,Fully Paid,1
Unpaid Taxes,Fully Paid,1
Unplanned Vacation Loan,Fully Paid,1
Unplanned Vet Expenses,Fully Paid,1
Unsecured Debt Rollup & Refinance,Fully Paid,1
Unsecured Loan,Fully Paid,1
Unsecured Loan to High Quality Borrowers,Fully Paid,1
Unsecured Personal Loan,Fully Paid,4
Unsecured loan,Charged Off,1
Unsecured loan,Fully Paid,1
UofH Repayment for Transcript,Fully Paid,1
Up side Down,Fully Paid,1
Update Kitchen and Bathrooms,Fully Paid,2
Update Kitchen in New Home,Fully Paid,1
Update Master Bathroom,Fully Paid,1
Update My New House,Fully Paid,1
Update Office Equipment,Fully Paid,1
Update my New home,Fully Paid,1
Updates Needed on Family owned home,Fully Paid,1
Updating 60's ranch,Fully Paid,1
Upgrade,Fully Paid,1
Upgrade Kitchen and Baths,Fully Paid,1
Upgrade Living Space,Fully Paid,1
Upgrade my furnace to GREEN!,Fully Paid,1
Upgrades,Fully Paid,1
"Upgrading My Life: Car, Furniture, Etc.",Fully Paid,1
Upgrading home interior in the New Year,Fully Paid,1
Upgrading my Education,Fully Paid,1
Upgrading to better vehicle for the kids,Charged Off,1
Upgrate Second Bathroon,Fully Paid,1
Upset with American Express loan,Charged Off,1
Upside Down,Charged Off,1
Upside Down Car Loan,Charged Off,1
Upside Down Loan,Fully Paid,1
Upside down in an auto loan,Fully Paid,1
Upward Mobility Loan,Charged Off,1
Ural motorcycle loan,Fully Paid,1
Urban Fashions Outlet,Charged Off,1
Urban Transportation,Charged Off,1
Urgent Help,Fully Paid,1
Use it to payoff last credit card,Fully Paid,1
Used Auto,Fully Paid,2
Used Auto Loan,Charged Off,1
Used Auto Loan,Fully Paid,1
Used Auto Loan for son,Fully Paid,1
Used Auto Purchase,Fully Paid,1
Used Boat Loan,Fully Paid,1
"Used CC for wifes school,need lower rate",Fully Paid,1
Used Car,Fully Paid,2
Used Car ,Charged Off,1
Used Car Loan,Fully Paid,6
Used Car Purchase,Fully Paid,3
Used Car needed for new job!,Fully Paid,1
Used Dodge Diesel Tow Rig,Fully Paid,1
Used Ford F-150 Truck,Fully Paid,1
Used Motorcycle,Fully Paid,1
Used Motorcycle Loan,Fully Paid,1
Used Saab,Fully Paid,1
Used Vehicle Loan,Fully Paid,1
Used car financing request,Fully Paid,1
Used car loan,Fully Paid,4
"Used car,debt consolidation loan",Charged Off,1
Used motorcycle loan,Fully Paid,1
Used vehicle,Charged Off,1
Utilities Replacement,Fully Paid,1
Utv Loan,Fully Paid,1
V 36-Month Loan,Fully Paid,1
VA Home Loan Payment,Fully Paid,1
VAC to NH,Fully Paid,1
VACATION,Charged Off,1
VACATION,Fully Paid,1
VACATION LOAN,Fully Paid,1
VACAY,Charged Off,1
VALERY,Fully Paid,1
VAN,Charged Off,1
VASFED,Fully Paid,1
VAbbate,Fully Paid,1
VCN LC LOAN 1,Fully Paid,1
VICTORY VEGAS,Charged Off,1
VINTAGE TRAILER RESTORATION TOW VEHICLE,Fully Paid,1
VINYL SIDING AND ROOF,Fully Paid,1
VISA and AMEX credit card debit consolidation to lower interest rate,Fully Paid,1
VOLVO,Fully Paid,1
VROD,Fully Paid,1
VSG,Fully Paid,1
VTX1300R,Fully Paid,1
VW Beetle Loan,Fully Paid,1
VW Golf Loan,Fully Paid,1
VW Loan,Fully Paid,2
VWLOAN,Fully Paid,1
Vacaciones,Fully Paid,1
Vacaction,Fully Paid,1
Vacatin,Charged Off,1
Vacation,Charged Off,10
Vacation,Fully Paid,42
Vacation ,Fully Paid,2
Vacation & Bday Loan,Fully Paid,1
Vacation & Lasik Surg,Fully Paid,1
Vacation & School,Charged Off,1
Vacation 2010,Fully Paid,1
Vacation 2011,Fully Paid,1
Vacation Air,Charged Off,1
Vacation Expenses,Fully Paid,1
